requests_per_min,failed_logins,endpoint_freq_score,status_4xx_ratio,status_5xx_ratio,auth_failures,label
6,0,0.7483710425303937,0.03469893186486106,0.00032234608975528545,0,1
1,0,0.9651767625883787,0.032154970801271214,0.011778835681539136,0,1
6,0,0.7919148681477113,0.004971829248796911,0.01269489037446489,0,1
3,0,0.8643838912211828,0.060637947857403375,0.012275979180841617,0,1
63,15,0.29023172507825856,0.4916016473820707,0.25719550880243347,9,-1
7,0,0.914804092279853,0.08688090716314495,0.012613996133553872,1,1
6,0,0.9137352294135932,0.01066130863112108,0.013501012462927271,0,1
1,0,0.8762158572276422,0.04749022918309627,0.008511687202827014,0,1
6,1,0.7369738816750872,0.0024420102643931355,0.01031651596984899,0,1
8,0,0.9380368194147259,0.09882477323959094,0.0023863820777842173,0,1
2,0,0.7793035353180089,0.009174405087997729,0.010351448359583926,0,1
7,0,0.8423269582866395,0.09431080677201321,0.006247945677343898,0,1
8,0,0.9358881786525095,0.06632143272984561,0.013159491505304238,0,1
11,0,0.9766969184436007,0.06933822441944774,0.0018524959935563446,0,1
3,0,0.856578985841128,0.000988786501692074,0.009066589426347686,0,1
5,0,0.992303747493186,0.06794541440499191,0.014608529623277125,0,1
4,0,0.844626803357344,0.035736867914911874,0.007834170616295454,0,1
4,0,0.9005090041856326,0.07632778849269772,0.005537218630931296,0,1
7,0,0.8228676198750264,0.06373136296671326,0.013248754934726723,0,1
7,0,0.7062856510883574,0.04701197660664689,0.01199157320050096,0,1
3,0,0.731100740644671,0.01760281527877269,0.007825966719661374,1,1
5,0,0.921527530372865,0.08444111489426634,0.003603726386630668,0,1
6,0,0.9655193652750003,0.06742402806643377,0.01790088575594968,0,1
7,0,0.9259830181393911,0.06569467392113519,0.019666431952744715,0,1
8,0,0.9547489210430862,0.06309129264658232,0.012660155850640767,0,1
4,1,0.9221093716468284,0.003524444907015634,0.011317939267100008,0,1
3,0,0.9337679953246766,0.029069981364692056,0.017237280325658105,0,1
6,0,0.8608989475858317,0.09933071943077981,0.009385436927258581,0,1
4,0,0.7817648185184936,0.0002081512349920267,0.004333644022919854,0,1
4,0,0.9093409254715836,0.09001379512930036,0.011567400460437707,0,1
2,0,0.7836184130006139,0.01183672395755816,0.017416105054193207,0,1
3,0,0.7399769517499034,0.028151909246641727,0.0007856407768682017,0,1
5,0,0.7829694437246874,0.0890047909873941,0.012022447840500721,0,1
7,0,0.8964567001504549,0.05320072754668064,0.009825265121624236,0,1
4,0,0.9109085849613838,0.06855280150108364,0.009613690726948572,0,1
2,0,0.864617046504722,0.043016445251449965,0.01413399178057526,0,1
1,0,0.832996001943724,0.04133422641488154,0.012079978579908831,0,1
2,1,0.9253194049397295,0.051792173364144184,0.0165175735491691,0,1
5,0,0.7195823154104973,0.05356651079334027,0.009096834417464316,0,1
4,0,0.9907005622426459,0.0020861472637409006,0.009974786616246763,0,1
3,0,0.8418951299956401,0.05194726168593257,0.004551203261907031,0,1
3,0,0.7140862117697204,0.0700699321102056,0.010468276542362256,0,1
4,0,0.8238577811851219,0.04973639202167177,0.007448091264511078,0,1
86,17,0.13860217907884131,0.768176531341932,0.730499062308074,5,-1
5,0,0.8901483360831828,0.08359455374108105,0.012606089551203917,0,1
49,12,0.31005329310692026,0.5711045527483862,0.4343275898239599,10,-1
5,0,0.8726145110829826,0.07278776220711733,0.005264620101305533,0,1
5,0,0.8376406946074876,0.029669669762808618,0.01069919831867662,0,1
0,0,0.7525932731543918,0.06944249495236486,0.009121957767838784,0,1
6,0,0.8228160510449347,0.025593895767662623,0.00205069962575392,0,1
5,0,0.9489057134669103,0.02453620559864359,0.005404583464151476,0,1
4,1,0.74827158518905,0.06549035322851401,0.01330773247570064,0,1
8,0,0.7925167638704982,0.06489419359523328,0.010533112323259103,0,1
6,1,0.7989702880447193,0.045216075220915725,0.01715839096920813,0,1
7,0,0.8469895528981389,0.006144791604425892,0.00617551552723995,0,1
4,0,0.873889171070984,0.06125003778578084,0.01304475888733466,0,1
6,0,0.8065649842394679,0.05835801862336887,0.018394928671342126,0,1
3,0,0.9468566570935721,0.03831041668442321,0.008903750914794891,0,1
4,0,0.8411189058531916,0.018949496883985274,0.006326985755260643,0,1
10,0,0.7982965089764928,0.04356118578222239,0.001002528646416323,0,1
70,9,0.389614335423056,0.7498651436082905,0.5156032421651566,8,-1
6,0,0.9008443014670083,0.02719558460388496,0.014530469438270329,0,1
6,1,0.9446009432473297,0.01647758868271182,0.009983595130169318,0,1
2,0,0.8655685418497437,0.039139066438226955,0.001128287453201826,0,1
4,0,0.8546122992234025,0.06513399408695104,0.015947507495403607,0,1
2,0,0.9714309404265854,0.08180615602722587,0.00507407615024291,0,1
2,0,0.8457945353692309,0.028661555844972764,0.008944814164570183,0,1
1,0,0.8502338472821804,0.027164113074417406,0.01184400360017028,0,1
4,0,0.7405706126484424,0.050761038327517584,0.00836103205926045,0,1
6,0,0.8306859438309848,0.03879663333838243,0.019991967644000398,0,1
8,0,0.9420551803416296,0.016178858502363027,0.0075690262496796844,0,1
32,10,0.36399740010551834,0.40392012655574167,0.4959815878717874,6,-1
5,0,0.802783411138442,0.06616843562366649,0.006030408077772735,0,1
6,0,0.8828400409319418,0.012125271213239065,0.004469406513511567,0,1
4,0,0.817143532157832,0.0894468760475444,0.003087469824814775,0,1
2,0,0.7671177197509851,0.006438410592868083,0.00843152474741271,0,1
3,0,0.9354736463352187,0.007916700047536208,0.011608200463559452,0,1
3,0,0.903320979874235,0.006085915180478074,0.0037536126864195496,0,1
7,0,0.86605868863484,0.08026768546375701,0.008121237501048081,0,1
4,0,0.8127102323266251,0.05024022197071833,0.018136212099625657,0,1
10,0,0.7144996419366972,0.05699094466892392,0.0021903498388471834,0,1
3,0,0.905378815034898,0.05858822449895921,0.008185454572923682,0,1
6,0,0.8285777821285514,0.05914798860744082,0.014095534582299016,0,1
8,0,0.8185035010041091,0.05927796939767489,0.0005763080210721139,0,1
10,0,0.8508801811249747,0.011914819347259398,0.016449847530121117,0,1
7,0,0.7233135927066672,0.04731732580213538,0.0015881648859552965,0,1
6,0,0.8010378366177439,0.09464728292974468,0.00950075417540773,0,1
6,0,0.864282395825403,0.04140671665768363,0.0014063318543550806,0,1
4,0,0.9673878780110192,0.06554275011031041,0.005819790301048404,0,1
3,0,0.9125779922866009,0.008970487704196783,0.0024913509550923106,0,1
8,0,0.8072046074993777,0.040479540586173826,0.010979652980497388,0,1
6,0,0.890089731179834,0.09042663084858686,0.013977184610597883,0,1
4,1,0.7045518952515504,0.00496687059008093,0.012322124134057597,0,1
0,0,0.8214837342396585,0.035844944713356364,0.012371558317310124,0,1
7,0,0.8727305744656852,0.03109947020119537,0.01344117382770978,0,1
5,0,0.7118983914922811,0.06409941161261559,0.001479681001834381,0,1
2,0,0.7065824402792692,0.018612224452875605,0.002956675891375653,0,1
5,0,0.7920297461958854,0.05087530926261469,0.010199090120052283,0,1
3,0,0.7554999092505938,0.06054527661379177,0.01502362322998317,0,1
1,0,0.8681794212123337,0.0805699185335282,0.0006438029969993653,0,1
7,0,0.8563239088312049,0.03844330974291502,0.00762215273890234,0,1
2,0,0.7905272671750692,0.02316809654233646,0.019424836657607022,0,1
7,0,0.9681272524831139,0.018250222300057486,0.005925048997053391,0,1
5,0,0.8158203800355177,0.047605119393048456,0.019948054138860683,0,1
3,0,0.9263281087479784,0.00868364204400115,0.00767902931578278,0,1
6,0,0.8431018379073187,0.06872384143378016,0.0158672002447336,0,1
5,1,0.9963097578283249,0.06748696059036596,0.0018844857032898333,0,1
6,0,0.7217546489012687,0.030830110386820844,0.0024334378600775054,1,1
94,15,0.21054157596803175,0.49444782231355655,0.2643511740940827,5,-1
6,0,0.7490092065702731,0.04104418903391163,0.002439488686051903,0,1
4,1,0.976004733098802,0.04333512069306394,0.01619721265610718,0,1
3,0,0.7700712694140212,0.07259224369960053,0.0027123323708603242,0,1
4,0,0.7782374156573364,0.038259351450100454,0.016274771212576734,0,1
5,0,0.8879095323642717,0.02939786307580683,0.010185485835248668,0,1
3,0,0.7915336419035227,0.031216169399356532,0.009484830235406099,0,1
6,0,0.7690550474002005,0.007209906915017994,0.005763435330948675,0,1
6,1,0.8468335543693744,0.009658723026894567,0.013453762791847181,0,1
7,0,0.8115641513765773,0.05398435225427023,0.0002699454176854133,0,1
8,0,0.906902260330853,0.0859357478516452,0.01427684560099653,0,1
10,0,0.9730681597847342,0.06333579119730955,0.003624565783675402,0,1
6,0,0.8875068996794476,0.06686023805608377,0.00346079532277352,0,1
6,0,0.965770713304769,0.05967039731879612,0.002552183655289835,0,1
7,0,0.7324559971973982,0.02514659704910759,0.007459018412816041,0,1
4,0,0.859803317977375,0.06487259034753788,0.01934236708989965,0,1
4,0,0.730637109406064,0.07744809584543674,0.013604408077172786,1,1
83,17,0.3656328481048308,0.4111891651378352,0.363530319592578,9,-1
5,0,0.8325896065934146,0.09805271682972928,0.0056598367533049945,0,1
4,0,0.9752220778278246,0.03983100570133833,0.005592766561034536,0,1
6,0,0.8726793246300386,0.06231148401627745,0.01809008282436158,0,1
4,0,0.8123148354143856,0.07322942661400873,0.007810952934489197,0,1
8,0,0.8565368233733397,0.02298389957986954,0.006528910502816654,0,1
10,0,0.9833193085030425,0.09026711702750369,0.009958771270242668,0,1
94,13,0.339218624654996,0.9307763448588469,0.5007097083470986,8,-1
7,0,0.8259957395367851,0.08294600939812219,0.004087992377518787,0,1
4,0,0.7320070211647813,0.04946851488165819,0.004791026981862492,0,1
3,1,0.8273257477502924,0.08064003601313298,0.01496468982866389,0,1
3,0,0.9233701585630949,0.07143425330544813,0.010562142519501104,0,1
5,0,0.7931090127652238,0.09123530869891383,0.0006104843187006437,0,1
6,0,0.7058587840890757,0.034762780143899434,0.011593378259552551,0,1
3,0,0.9210281784196299,0.0994368976366794,0.010618874621447295,0,1
4,1,0.9288017271929663,0.06356401098079596,0.004899604318676845,0,1
8,0,0.9819479927932744,0.03628638298967051,0.015262934203282718,0,1
7,0,0.9853196320432491,0.009595852986317432,0.008169755063628688,0,1
4,0,0.7736552171465378,0.014499295781975341,0.0001700628348190847,0,1
5,0,0.9719245397921318,0.049127291810447185,0.00012085393716133819,0,1
3,0,0.7339677376753653,0.00759886518955416,0.018609832437528687,0,1
6,0,0.8591911769996956,0.07389715319532895,0.005156180969343858,0,1
5,0,0.8250169843408002,0.011938350385867337,0.011871001790086743,1,1
5,0,0.7184209057886067,0.04776135697110965,0.0013893405882442122,1,1
6,0,0.9621871368242034,0.021351136812102513,0.0198239602063838,0,1
4,0,0.9463426380696038,0.09035081053570587,0.005433336133660294,0,1
36,4,0.24333265289256345,0.6629546549840342,0.27127065279462603,3,-1
2,0,0.8931983418562595,0.03599988094397729,0.014273443740189741,0,1
6,0,0.9063556555126461,0.019963064867317127,0.007531206631248355,0,1
4,0,0.7172775486249545,0.015061856011323739,0.013808282817904258,0,1
5,0,0.7385188515406754,0.07169988580831188,0.007151277573992096,0,1
3,0,0.8755991625670186,0.038083588018280906,0.006462898888707605,0,1
2,0,0.7611109874969728,0.012503161560862253,0.012367909688509147,0,1
7,0,0.8027368855889905,0.0077004933202194596,0.005527616422125372,0,1
3,1,0.8787504690702167,0.08881136551803771,0.004988317628046608,0,1
5,1,0.9488477909455069,0.06653892371680176,0.0007366498302950619,0,1
5,0,0.9991276052830746,0.05928120653514998,0.01818348597479362,0,1
7,0,0.8823562453323374,0.010278557855729642,0.01651633833508729,0,1
6,0,0.8309053971889567,0.011387000260536484,0.013843725767602342,0,1
5,0,0.9069326367988209,0.010171844403962904,0.014712162130042332,0,1
5,0,0.9087485546086456,0.05386724999816228,0.005372232798209218,0,1
8,0,0.736075532045973,0.05782046056765962,0.018045099387533705,0,1
5,0,0.7907366139493032,0.09623717543033818,0.014501862221391298,0,1
3,0,0.9334270671546222,0.006430153089128432,0.017063247841003965,0,1
6,0,0.9335625445258353,0.06296257182641683,0.019621096768206198,0,1
5,0,0.8658520026292158,0.060316116013687686,0.015138002708574776,0,1
5,0,0.7109829147526602,0.06616114965083923,0.0096212529069201,0,1
3,0,0.7453300477523795,0.04760441828876014,0.008497241160270575,0,1
8,0,0.7846334818310793,0.05880477183456378,0.010045338777043989,0,1
4,0,0.9501725121773558,0.0467312378155068,0.011993088500929585,0,1
6,0,0.8494505247062035,0.06006129769105182,0.004169455578014316,0,1
6,0,0.7357282990560264,0.04309367317846477,0.0041626779483761875,0,1
3,0,0.773823581485665,0.005236037419440754,0.008288137113410643,0,1
25,16,0.2782872916558744,0.5676024647405589,0.48918029577205524,3,-1
8,0,0.9455119161609684,0.003332879497625596,0.006534573811750124,0,1
0,1,0.9714755261032801,0.02526742119575769,0.007730845003456013,0,1
4,1,0.8590657143462981,0.00811817053916929,0.010430860655363632,0,1
7,1,0.7654746497534713,0.0011054398697009527,0.0025255177555025088,1,1
10,0,0.7585861453048028,0.004812622761485097,0.007169677463168453,0,1
4,0,0.9918613974465716,0.005496406137865184,0.012858824240499672,0,1
3,0,0.9969078603359567,0.03190272683733495,0.018997899600372483,0,1
4,0,0.8536002569842479,0.08627799113025007,0.01999017591327549,0,1
4,0,0.7228102189925903,0.003443596964652218,0.010559430196167318,0,1
6,0,0.897685254101634,0.0994072138049325,0.009778056773080013,0,1
3,0,0.9882658387674921,0.01599290385763392,0.01709064739171573,0,1
3,0,0.7935663052644842,0.004779148387012145,0.0038370228574371047,0,1
7,0,0.9769867804708859,0.0027493331627570063,0.011976998726122337,0,1
5,0,0.8182813104352842,0.029811555339410347,0.006586748238938014,0,1
8,0,0.9177594132479419,0.07703361216968224,0.01894238376494161,0,1
3,0,0.7347603982574157,0.04101497198886398,0.0037186878896453422,0,1
6,0,0.7525421901658449,0.01222530362902289,0.005686902038898747,1,1
7,0,0.9515333158516643,0.0054673071977554555,0.015479161595661805,0,1
77,7,0.09597252965149959,0.4124927611873175,0.6341068154178882,3,-1
8,0,0.9696018266690913,0.0778476829116237,0.0018118881149513323,0,1
7,0,0.8212933294061318,0.03378430523668544,0.013527536713098245,0,1
6,0,0.856018772555384,0.03326245332068397,0.013557023686136696,0,1
6,1,0.7903496611003777,0.025808046135792073,0.002055108846411784,0,1
3,0,0.7851754872755167,0.0557745140442896,0.00019046711227912238,0,1
8,0,0.7081862951951696,0.089447805558682,0.015917286283544697,0,1
7,1,0.9555961654554312,0.04101379857214415,0.011752513568955243,0,1
4,0,0.9470585127943741,0.011288381849184759,0.003528151721397241,0,1
8,0,0.8989953531023442,0.09675191878052408,0.010262451256109157,0,1
4,0,0.7887949641148624,0.027607191236586327,0.0026881225377557816,0,1
6,0,0.7349640063145592,0.02344014537237358,0.0029901261974759397,0,1
4,0,0.7651432473519756,0.07712010290366336,0.0025207606133758275,0,1
7,0,0.8951437195834513,0.032112203305813915,0.004400798477092423,0,1
4,0,0.8248562982801086,0.03416983404902229,0.019548409492137393,0,1
5,0,0.9070779225379242,0.031115671673080905,0.006840676797409153,0,1
4,0,0.7465282812582128,0.06715277878140677,0.0182318634711489,0,1
6,0,0.8199928447261426,0.06188063073304237,0.011045509051608242,0,1
8,0,0.712250063605919,0.09409989278250971,0.00046677365661294216,1,1
7,0,0.8880145240311547,0.044982327571795225,0.01085789962713243,0,1
5,0,0.9646599335852409,0.008572296842928229,0.00043360023333923527,0,1
3,0,0.9552437999410366,0.08692000880648071,0.008147666516088677,0,1
7,0,0.7419130571947474,0.014693799594601265,0.015366305958564433,0,1
2,0,0.8082401179777507,0.0976209605796433,0.0037446767923065894,0,1
4,0,0.9242734358427925,0.08383456742961048,0.0017689229387817564,0,1
4,0,0.9731548029796019,0.08711964372184074,0.011205109100023146,0,1
4,0,0.9317505897054119,0.05925903474444619,0.005057045399652278,0,1
4,1,0.7156089540849535,0.06895972903277331,0.013872990287793097,0,1
3,0,0.7921625160469571,0.09625287065865554,0.012627506152083091,0,1
7,0,0.9751154776121138,0.047545634616202405,0.004166229552843492,0,1
10,0,0.9215176495858428,0.06059862702650573,0.003710908001559059,0,1
5,0,0.8784804530492119,0.001859205862303337,0.01929611839697857,0,1
3,0,0.8083271736985878,0.024511905717234352,0.0056602760616189475,0,1
99,15,0.3569320158808739,0.886275879808573,0.6115888155759455,6,-1
5,0,0.8313958064685898,0.04071369938772773,0.016330661971344095,0,1
4,0,0.8370697212743472,0.08108609695187914,0.019066249919576058,0,1
4,0,0.838625381387469,0.062354954941763574,0.002954971568282285,1,1
5,0,0.9336620944767888,0.0003247928261508881,0.0005394923971172805,0,1
5,0,0.7944633177753249,0.051897385594438766,0.014648435518586736,0,1
8,0,0.7736231776262384,0.025367615159513014,0.010837910335339656,0,1
5,0,0.7976553944893795,0.040231132117416205,0.004197553433375785,0,1
2,0,0.7114278134768586,0.03719294555328541,0.014936543509261418,0,1
4,0,0.8261645797360155,0.05412306587611441,0.002990066311604567,0,1
8,0,0.8462548134504243,0.05855571873198685,0.01695588446056033,1,1
2,0,0.8301184839323829,0.012905338650940613,0.005041187037391151,0,1
4,0,0.9333829908482277,0.019510580567282755,0.017663137773241085,0,1
6,0,0.7512711385529584,0.08317211254931858,0.009283917332898945,0,1
8,1,0.8923258851878975,0.04186338560479791,0.00877571708477842,0,1
8,0,0.9338097507243628,0.028710396668811058,0.007747251676427025,0,1
5,0,0.7244176174053875,0.02113666438151132,0.001497372588453494,0,1
7,0,0.9911862537060537,0.07256976947831409,0.003379858497567494,0,1
2,0,0.9887956420682282,0.06306310471541632,0.012424797856187378,0,1
4,0,0.9990464349688548,0.03218796508861206,0.006525509823024773,1,1
5,0,0.8686669749532632,0.006970468270673458,0.006398217531232509,0,1
6,0,0.9322900353340453,0.04012291809806058,0.014138582703763702,0,1
6,0,0.7671317707255619,0.09803291328763811,0.00419652071897434,0,1
6,0,0.9135001530957036,0.045364123144370855,0.00992921756900825,0,1
3,0,0.852164104503427,0.006644163181790031,0.005085898291153983,0,1
1,0,0.8771311842336744,0.05969251357296543,0.013995878842496333,0,1
7,0,0.8643743331029947,0.07975209993180093,0.008248075134731844,0,1
29,6,0.3995353940229481,0.7883918737738524,0.7932572826419761,3,-1
3,1,0.8617024712680899,0.08440409134460755,0.016389335029888433,0,1
4,0,0.9176695591992603,0.053438796428576685,0.011939024343214715,0,1
4,1,0.7522604526029448,0.09366882392848946,0.00428687969505968,0,1
6,0,0.8116775925684256,0.021150658797736244,0.015823733744687277,0,1
5,0,0.882442882714945,0.020236356032178937,0.005706387225760747,0,1
2,0,0.7982655294522285,0.021753117379436717,0.013311243124242424,0,1
5,0,0.841124042813443,0.08782586914391466,0.008993164488854849,0,1
7,0,0.7154083219098144,0.09656358287081146,0.019736608686123494,0,1
5,0,0.962484997447084,0.054485525711930195,0.008129634006300245,0,1
4,0,0.9816314833043169,0.013257286726953045,0.01680843385081589,0,1
7,0,0.9511442293975352,0.09692692443485262,0.014628438947228657,0,1
5,0,0.8065498574172125,0.021852600075476316,0.01957505431439018,0,1
2,0,0.7399655782120369,0.036653905440895605,0.005511116307438122,0,1
4,0,0.9394939401290041,0.05927707197430224,0.006114903886028014,0,1
5,0,0.8808689018339221,0.0315915282455636,0.01842681119609843,0,1
2,0,0.9557043402857914,0.09620584480276383,0.006708868130004726,0,1
87,9,0.16704414071841134,0.6057002297488003,0.6050064156085008,7,-1
5,0,0.8964928969186078,0.024335451991828228,0.017414002217968415,0,1
3,0,0.9924210841772523,0.09284207109439263,0.006398977247031748,0,1
7,0,0.935498852017666,0.05432678415984154,0.016776351444136754,0,1
3,0,0.914787671241819,0.03428451068821686,0.017818201934442748,0,1
5,0,0.9964865768061718,0.038620292454588104,0.00947047929939923,0,1
5,0,0.7870460904879923,0.08085316757722866,0.00955327284509814,0,1
5,1,0.9754684167089821,0.09267477713451683,0.0008199152367606799,0,1
3,0,0.9465013793104048,0.007903267573291206,0.018692534650551568,0,1
6,0,0.8202589538459142,0.08215085168980919,0.0021259423062343565,0,1
50,15,0.1032816558506571,0.6108125309496661,0.5248853453802103,10,-1
2,1,0.7175856911840741,0.03886130608930408,0.011385822539422807,0,1
4,0,0.9404525118200427,0.07982343138738139,0.0020835614501601386,0,1
6,0,0.7509385014807037,0.027973074680761503,0.01111749383653429,0,1
6,0,0.9381713200398072,0.05532368711396227,0.003426315076655964,0,1
4,0,0.715480762932694,0.09229811327341478,0.01805957058259106,0,1
4,0,0.9847383042749219,0.007942369963257645,0.012070210828520275,0,1
2,0,0.9209318926339807,0.04208985224757194,0.001879474888167656,0,1
4,0,0.8702612102606255,0.0043589577317211916,0.01577669307050367,0,1
5,0,0.983106125994015,0.0785093306497992,0.004597869811361579,0,1
6,0,0.7888645784955116,0.0057736279650981055,0.01618634751251115,0,1
3,0,0.894453867479612,0.06674431761818748,0.003666460844499215,0,1
4,0,0.9227611487366396,0.06621653546947076,0.01432323769213441,0,1
6,1,0.9318419222225969,0.02307839225136752,0.007104660641330802,0,1
3,0,0.7579495633365313,0.09846973894715495,0.005179296658004076,0,1
2,0,0.85883945559144,0.01395546045635644,0.014197995954557464,0,1
6,0,0.7833992302059813,0.04053247076766373,0.006651645809867228,0,1
6,0,0.7491117454415257,0.04649550236177305,0.019517723760397305,0,1
6,1,0.9163195321908661,0.06925175092535178,0.0106635518752059,0,1
3,0,0.9886784995413698,0.05630047639806971,0.0059572897445017686,0,1
3,0,0.8302875308290891,0.05724190639654966,0.004901900146097842,0,1
5,0,0.8327611647331881,0.06470622070490493,0.010453727823325223,0,1
2,0,0.7700535575779793,0.07044318206475954,0.01806803710251467,1,1
3,0,0.8362280633812997,0.08316534876101951,0.0011005542794473478,0,1
6,0,0.7336330462565258,0.005993043311889179,0.012471308123345362,0,1
6,0,0.7882089214465313,0.003419648557083299,0.019342326550204954,0,1
53,7,0.13843317017621487,0.47802053926708393,0.2299961705029499,6,-1
6,0,0.8653493804420958,0.00662395020883535,0.006588694766765202,0,1
5,0,0.8643004703537038,0.09016738252269851,0.019287057932803317,0,1
5,0,0.8362803229607867,0.07848799094992823,0.0035963113996204756,0,1
4,0,0.991698613093118,0.041031555147388966,0.0013674175862117967,0,1
3,0,0.8162075469123882,0.04008632388049265,0.005986402182784722,0,1
6,0,0.8566641038883174,0.09748077672500774,0.0033851904840809157,0,1
5,0,0.9081031109355766,0.052462110161937484,0.005667179939247598,0,1
5,0,0.87341203348864,0.051266144536729744,0.011048208934310522,0,1
7,0,0.9414087355119498,0.012656502381398038,0.01688634482812647,0,1
2,0,0.9457855122226067,0.016625942830139653,0.018219940444881292,0,1
3,0,0.9639570306527963,0.056234788893532006,0.016454544424946944,0,1
7,0,0.8955972561597565,0.03508503457684869,0.010285536490841487,0,1
2,0,0.7183321235406799,0.009976803385080635,0.0070060611042594865,0,1
2,0,0.966921692869126,0.026242998505731807,0.013621820794596942,0,1
7,0,0.9774306059307705,0.017930226474164448,0.002585927423427148,0,1
3,0,0.9137632795859779,0.08918384573447827,0.009050494484454377,0,1
6,0,0.747847190149363,0.08581626771823575,0.008654525518668792,0,1
4,0,0.8719778710792849,0.03373178260096741,0.012064826427896231,0,1
5,0,0.809968515961447,0.011601851127913954,0.010473532456082272,0,1
4,0,0.9069554886238904,0.061909444219360205,0.01941428108842669,0,1
4,0,0.7990774745106567,0.07127527551936957,0.009596403628148802,0,1
2,0,0.9313022315829655,0.02606771268344865,0.01687128584282618,0,1
4,0,0.7886843080632537,0.010902316071949315,0.01046305798627872,0,1
2,0,0.9813965583166169,0.08706235634113133,0.014507508266491496,0,1
6,0,0.8780030971565415,0.09028647937916409,0.002931240056287294,0,1
4,0,0.7507215407670295,0.04612024721321361,0.002048773795321612,0,1
6,0,0.70095019424152,0.0458733327136742,0.008215268797815114,0,1
2,0,0.8434496089830075,0.023207908818802216,0.010811974121113238,0,1
5,1,0.7646989479452242,0.07722766257019431,0.0015316186273522758,0,1
6,0,0.9841328842436767,0.051601754341762986,0.0026628811826680866,0,1
7,0,0.8635786381740571,0.08308351454680962,0.015747572071801993,0,1
4,0,0.8831612281920197,0.008796578101305774,0.01114346333109881,0,1
8,0,0.7149540622343362,0.08201440679518701,0.013522993568447295,0,1
8,0,0.8396560015942448,0.08340444162214823,0.0006236172826952569,0,1
5,0,0.745770558019801,0.052789638404339256,0.010331226529704626,0,1
6,0,0.9029974913484954,0.04858233671513007,0.0019043615813881655,0,1
7,1,0.7293108903049444,0.04046927214478771,0.009012940618356292,0,1
6,0,0.9734183610421852,0.06250132491160458,0.0067749759127888436,0,1
0,0,0.8809133707898644,0.04739147504020215,0.019718831324441626,0,1
6,0,0.9596725188091363,0.010345828370495302,0.003342355931828014,0,1
4,0,0.9542368055690058,0.016250515605918236,0.01723981226355762,0,1
6,0,0.9042451269860607,0.028344585950544544,0.006276323891979363,0,1
2,0,0.7648555997136003,0.04989128732895759,0.015156479880609093,0,1
6,0,0.8297450164598326,0.041409593274263384,0.0073118568575115655,0,1
3,0,0.9632345450952928,0.01993647317471632,0.014671615777718763,0,1
3,0,0.9729823160177107,0.02714843468191125,0.002616882082005205,0,1
7,0,0.9148405189460709,0.024850232750227352,0.012286590821214612,0,1
8,0,0.7047221833350154,0.06430935582189974,0.006241460365908449,0,1
5,0,0.7070132726186332,0.0988055718624109,0.0018424521629214709,0,1
4,0,0.7140280041433499,0.09626416629468813,0.010697075350909288,0,1
6,0,0.8569182726919156,0.018912933682570666,0.003865384538063297,1,1
5,0,0.8143242311926917,0.025032844380203225,0.006923618508194041,0,1
6,0,0.9918573188454225,0.09497871013080066,0.0039829423304023285,0,1
6,0,0.8581860172101052,0.026650983724399835,0.016227724471759918,0,1
5,0,0.9149647204069875,0.0060753729588020056,0.009547280487684065,1,1
7,1,0.9167951003984666,0.043885502816800585,0.007005137896069054,0,1
4,0,0.7305297389654096,0.06418875771484793,0.019217487120425442,0,1
3,0,0.8174054016101739,0.0241301642254964,0.006909235461265575,0,1
6,1,0.9790718473129161,0.06278124290700053,0.015371819175396135,0,1
2,0,0.7875555897749769,0.06982692319477085,0.006371042750062057,0,1
10,1,0.9917858389668919,0.06376642845894569,0.011207525317641503,0,1
5,1,0.7702957324144079,0.07500221903877807,0.013280432134399585,0,1
5,0,0.7845552875558469,0.04768612917912745,0.01813000553026814,0,1
5,0,0.7175437790847734,0.07883273956211774,0.016596776900464502,0,1
6,0,0.8320837512522355,0.08030461265598736,0.0032015232498672085,0,1
6,0,0.7525593562714483,0.02992728927440308,0.0023812548972509395,0,1
3,0,0.9140102660692211,0.07131539838929911,0.012237029670634572,0,1
74,15,0.2190108147036407,0.6490079981618537,0.6250268934625192,5,-1
2,0,0.7058298017225493,0.09877295553064412,0.017191847824947707,0,1
6,0,0.9858460185350745,0.049950176999895485,0.01583792903323616,0,1
6,0,0.9086531429374824,0.07229141822013851,0.01823178775345461,0,1
5,0,0.775301853632312,0.099681094032579,0.01390757068011968,0,1
4,0,0.814230271647316,0.096379071446408,0.0074402488229193976,0,1
3,0,0.9087275013976541,0.09067894038860252,0.009850233166672677,0,1
6,0,0.934613890888897,0.08616672586782534,0.015668709383331418,0,1
5,0,0.8642260155619168,0.06853952459095386,0.0077339541989481075,0,1
3,0,0.8415623760313873,0.075265400121128,0.005364007241764383,0,1
5,0,0.7368222839376948,0.04013128277437509,0.013947253807229306,0,1
5,0,0.8481157613386316,0.07555707030995243,0.019446773566877615,1,1
1,0,0.8954757706803416,0.0499462134172914,0.012681800687236606,0,1
7,0,0.8053941762465567,0.09470357878370544,0.0006648064997322023,0,1
5,0,0.8880410890736419,0.06851785781802198,0.009940019164693725,0,1
6,0,0.806219758538075,0.06486830449042336,0.014822710307409408,0,1
5,0,0.8046371765596063,0.06180726797216618,0.0164406509368473,0,1
5,0,0.9571353851871705,0.06545144667421172,0.010132984833574101,0,1
3,0,0.9956488814176256,0.009238490699624414,0.01002623399750041,0,1
